tcp_id,date,OK,ERROR,author,title
A00723,1618,0,8,"Field, Nathan, 1587-1620?","Amends for ladies VVith the humour of roring. A comedie. As it was acted at the Blacke Fryers, both by the Princes seruants, and the Lady Elizabeths. By Nat. Field."
B01419,1685,0,8,,"An antidote of rare physick. No rarer thing that you can find, to cure a discontented mind; a contented mind it is most rare, if you serve the Lord and stand in fear: and let no want nor poverty, disquiet your mind, I tell to ye; for God hath all things still in store, if you have content you need no more The tune is, No love like a contented mind: or, Phancies Phenix."
A38409,1641,0,8,A. B. C. D. E.,"Novembris monstrum, or, Rome brovght to bed in England with the whores miscarying / made long since for the anniversary solemnity on the fift[h] day of November, in a private colledge in Cambridge, by A.B.C.D.E. ; and now by conquering importunity made publique, for a small memoriall of England's great deliverance from the powder-treason, by E.M.A.D.O.C."
A15791,1621,0,8,"Wroth, Mary, Lady, ca. 1586-ca. 1640.","The Countesse of Mountgomeries Urania. Written by the right honorable the Lady Mary Wroath. Daughter to the right noble Robert Earle of Leicester. And neece to the ever famous, and renowned Sr. Phillips Sidney knight. And to ye most exele[n]t Lady Mary Countesse of Pembroke late deceased"
A07071,1604,0,8,"Marston, John, 1575?-1634.",The malcontent. By Iohn Marston. 1604
A52989,1688,0,8,,"A New song of an orange, to that excellent old tune of A pudding, &c."
A58141,1677,0,8,"Rawlins, Thomas, 1620?-1670.","Tom Essence, or, The modish wife a comedy : as it is acted at the Duke's Theatre."
A15873,1639,0,8,"Zouch, Richard, 1590-1661.",The sophister· A comedy.
A43693,1673,0,8,"Hicks, William, fl. 1671.","London drollery, or, The wits academy being a select collection of the newest songs, lampoons, and airs alamode : with several other most ingenious peices [sic] of railery, never before published / by W.H."
A26496,1666,0,8,"Barlow, Francis, 1626?-1702.","Æsop's fables with his life in English, French & Latin / the English by Tho. Philipott Esq. ; the French and Latin by Rob. Codrington M.A. ; illustrated with one hundred and twelve sculptures by Francis Barlow."
A04551,1612,0,8,"Johnson, Richard, 1573-1659?",A crovvne garland of goulden roses Gathered out of Englands royall garden. Being the liues and strange fortunes of many great personages of this land. Set forth in many pleasant new songs and sonetts neuer before imprinted. By Richard Iohnson.
A07063,1602,0,8,"Marston, John, 1575?-1634.","The history of Antonio and Mellida. The first part. As it hath beene sundry times acted, by the children of Paules. Written by I.M."
A20096,1607,0,8,"Dekker, Thomas, ca. 1572-1632.","The famous history of Sir Thomas VVyat With the coronation of Queen Mary, and the coming in of King Philip. As it was plaied by the Queens Maiesties Seruants. Written by Thomas Dickers, and Iohn Webster."
A96321,1684,0,8,,"Whipping-Tom turn'd citizen: or, The cracks terror being a true account of his many strange adventures; as likewise a relation of his whipping several wives, widdows, maids, bawds, cracks, &c. in Fleet-street, the strand, Holborn, Whetstones-Park, Fetter-Lane, New-Street, and other places. Together with the opinion that several have given concerning him, and of the strange method he uses in whipping them. Tune of, A figg for France."
A57207,1654,0,8,"Rich, Jeremiah, d. 1660?","The mirrour of mercy in the midst of misery, or, Life triumphant in death, wherein free-will is abolished, and free-grace exalted with the large wonders of loves wounds / written in a fit of sicknesse by Jeremiah Rich."
A35680,1699,0,8,"Dennis, John, 1657-1734.","Rinaldo and Armida a tragedy, as it is acted at the theatre in Little-Lincoln's-Inn-Fields / written by Mr. Dennis."
A39898,1656,0,8,"Dekker, Thomas, ca. 1572-1632.","The sun's-darling a moral masque : as it hath been often presented at Whitehall by Their Majesties servants, and after at the Cock-pit in Drury Lane, with great applause / written by John Foard and Tho. Decker, Gent."
A47779,1678,0,8,"Lesly, George, d. 1701.","Divine dialogues, viz. Dive's doom, Sodom's flames and Abraham's faith containing the histories of Dives and Lazarus, the destruction of Sodom, and Abraham's sacrificing his son : to which is added Joseph reviv'd, or, The history of his life and death / by George Lesly ..."
A36965,1694–1696,0,8,"D'Urfey, Thomas, 1653-1723.","The comical history of Don Quixote as it is acted at the Queens Theatre in Dorset-Garden, by Their Majesties servants / written by Mr. D'Urfey."
A59751,1651,0,8,"Sherburne, Edward, Sir, 1618-1702.","Poems and translations amorous, lusory, morall, divine [collected and translated] by Edvvard Sherburne ..."
A55523,1697,0,8,"Potter, John, 1673 or 4-1747.","Archæologiæ Græcæ, or, The antiquities of Greece by John Potter ..."
A59190,1686,0,8,"Seneca, Lucius Annaeus, ca. 4 B.C.-65 A.D.",L. Annaeus Seneca's Troas a tragedy / translated from the Latine by J. Ta.
B04335,1686,0,8,"Colville of Culross, Elizabeth Colville, Lady.","A godly dream, compyled by Elizabeth Melvil, Lady Culrosse younger. At the request of a friend."
A57764,1658,0,8,"Rowley, William, 1585?-1642?","The witch of Edmonton a known true story / composed into a tragi-comedy by divers well-esteemed poets, William Rowley, Thomas Dekker, John Ford, &c."
A50924,1674,0,8,"Milton, John, 1608-1674.",Paradise lost a poem in twelve books / the author John Milton.
B21422,1674,0,8,"Duffett, Thomas.",The Spanish rogue as it was acted by His Majesties servants / written by Tho. Duffett.
B01963,1663,0,8,,"A caveat for cut-purses. With a warning to all purse-carriers: shewing the confidence of the first, and the carelessness of the last; with necessary admonitions for them both, lest the hangman get the one, and the begger take the other. To the tune of, Packingtons pound."
A39320,1700,0,8,"Elsum, John, fl. 1700-1705.","Epigrams upon the paintings of the most eminent masters, antient and modern with reflexions upon the several schools of painting / by J.E., Esq."
A07024,1633,0,8,"Marmion, Shackerley, 1603-1639.","A fine companion Acted before the King and Queene at White-hall, and sundrie times with great applause at the private house in Salisbury Court, by the Prince his Servants. Written by Shakerley Marmyon."
A36695,1677,0,8,"Dryden, John, 1631-1700.","The state of innocence and fall of man an opera, written in heroique verse and dedicated to her Royal Highness, the Dutchess / by John Dryden ..."
A49828,1681,0,8,,"The Lawyers demurrer argued by the loyall addressers (the gentlemen) of Grays-Inne against an order made by the bench of the said Society : to the tune of Packingtons pound, or, The Round-head reviv'd."
A18427,1639,0,8,"Shirley, James, 1596-1666.","The ball A comedy, as it vvas presented by her Majesties Servants, at the private House in Drury Lane. Written by George Chapman, and Iames Shirly."
B02419,1672,0,8,,"The country-mans care in choosing a wife: or, A young batchelor hard to be pleased. A wife he'l have, yet will be sure to chuse one that he loves, the rest he doth refuse; and many sorts of maids, he by hath past, being all unfit for him; until at last upon a farmers daughter he doth pitch, that's a good huswife, vertuous, neat, and rich. Tune of, I'le have one I love, &c. Or, The yellow-hair'd laddy."
A29635,1653,0,8,"Brome, Richard, d. 1652?","The damoiselle, or, The new ordinary a comedy."
A43441,1648,0,8,"Herrick, Robert, 1591-1674.","Hesperides, or, The works both humane & divine of Robert Herrick, Esq."
A08653,1612,0,8,"Benvenuto, Italian.","The passenger: of Beneuento Italian, professour of his natiue tongue, for these nine yeeres in London. Diuided into two parts, containing seauen exquisite dialogues in Italian and English: the contents whereof you shall finde in the end of the booke. To the illustrious and renowmed Prince Henry ..."
A59304,1676,0,8,"Settle, Elkanah, 1648-1724.","The conquest of China by the Tartars a tragedy, acted at the Duke's Theatre / written by Elkanah Settle ..."
A41993,1650,0,8,"Greene, Robert, 1558?-1592.","A most pleasant comedy of Mucedorus the kings son of Valentia, and Amadine the kings daughter of Aragon with the merry conceits of Mouse : amplified with new additions, as it was acted before the Kings Majesty at Whitehall, on Shrove Sunday night by His Highness servants usually playing at the Globe."
A60960,1700,0,8,"Southerne, Thomas, 1660-1746.","The fate of Capua a tragedy, as it is acted at the Theatre in Lincolns-Inn-Fields by His Majesty's servants / written by Thomas Southerne."
A19757,1612,0,8,"Daborne, Robert, d. 1628.","A Christian turn'd Turke: or, The tragicall liues and deaths of the two famous pyrates, Ward and Dansiker As it hath beene publickly acted. VVritten by Robert Daborn, Gentleman."
A19755,1639,0,8,T. D.,The bloodie banquet A tragedie. By T.D.
A46694,1661,0,8,B. J.,"The tragical history, admirable atchievments and various events of Guy Earl of Warwick a tragedy acted very frequently with great applause by his late Majesties servants / written by B.J."
A29659,1670,0,8,"Greville, Fulke, Baron Brooke, 1554-1628.",The remains of Sir Fulk Grevill Lord Brooke being poems of monarchy and religion : never before printed.
B01481,1685–1688,0,8,,"Advice to batchelors, or, A caution to be careful in their choice. As also, the deserved praise of a careful industrious wife. If thou wilt change a single life, to live free from annoy, chuse then a kind and careful wife, she'll crown thy days with joy. To the tune of, A touch of the times. Or, The country farmer. This may be printed. R.P."
A60971,1692,0,8,"Southerne, Thomas, 1660-1746.","The wives excuse, or, Cuckolds make themselves a comedy, as it is acted at the Theatre-Royal by Their Majesties servants / written by Tho. Southern."
A52010,1677,0,7,,"The married-mans best potion: or, A new song plainly setting forth the excellency, and incomparable worth of a good wife, as also how much happiness doth continually attend upon that man that enjoys her. To the tune of, Fancies Phœnix."
A36653,1675,0,7,"Dryden, John, 1631-1700.","The mistaken husband a comedie, as it is acted by His Majesties servants at the Theatre-Royall / by a person of quality."
A58192,1667,0,7,"Raymond, John, 17th cent.","Folly in print, or, A book of rymes"
A56909,1675,0,7,"Dancer, John, fl. 1660-1675.","Agrippa, King of Alba, or, The false Tiberinus as it was several times acted with great applause before His Grace the Duke of Ormond then Lord Lieutenant of Ireland, at the Theatre Royal in Dublin / from the French of Monsieur Quinault."
A83950,1660,0,7,,"Englands captivity returned with a farwel to common-wealths : to the tune of, The brave sons of Mars."
A61401,1689,0,7,"Steevens, Thomas.","A miscellany of poems upon several occassions, both moral and amorous with many odes, songs, acrosticks, epigrams, and elegies, as also divine hymns / composed by T.S."
A19254,1631,0,7,"Cooke, Edward, fl. 1626-1631.","Bartas Iunior: or, The worlds epitome; man Set forth in his 1. generation, 2. degeneration, 3. regeneration."
A04054,1565,0,7,,The enterlude of youth
A04053,1557,0,7,,The[n]terlude of youth
B06493,1685–1688,0,7,,"The wealthy grasiers joyes compleated. Or, The shepherd's beautiful daughter obtained. His love was pure, and did endure, and will for evermore; her beauty bright is his delight, and her he doth adore. Tune of, Ladies of London, &c. This may be printed, R.P."
