tcp_id,date,OK,ERROR,author,title
A15987,1549,0,2,"Baldwin, William, ca. 1518-1563?","The canticles or balades of Salomon, phraselyke declared in Englysh metres, by William Baldwin"
A49348,1680,0,2,"Blay, John. aut","Loyal constancy; or, the seamans love-letter written by John Blay on board the Henry and Elizabeth riding at Leghorn, to his dear mistris Mary Foart, now living near Wapping, exhorting her to continue in her wonted love and constancy according to their mutual promises past between them, in order to their happy union and marriage, as soon as he shall return from this voyage to England. Tune of, Cloris full of harmless thoughts; Jenny Gin. The fair one let me in."
A78507,1651,0,2,"Codrington, Robert, 1601-1665.","The troublesome and hard adventures in love. Lively setting forth, the feavers, the dangers, and the jealousies of lovers; and the labyrinths and wildernesses of fears and hopes through which they dayly passe. Illustrated by many admirable patterns of heroical resolutions in some persons of chivalry and honour; and by the examples of incomparable perfections in some ladies. A work very delightfull and acceptable to all. Written in Spanish, by that excellent and famous gentleman, Michael Cervantes; and exactly translated into English, by R. C. Gent."
A56856,1651,0,2,"Quarles, John, 1624-1665.",Gods love and mans unworthiness whereunto is annexed a discourse between the soul & Satan : with several divine ejaculations / written by John Quarles.
A27551,1680,0,2,"Betterton, Thomas, 1635?-1710.","The revenge, or, A match in Newgate a comedy, as it was acted at the Dukes Theatre."
A55158,1696,0,2,,The plot A poem.
A67336,1690,0,2,"Waller, Edmund, 1606-1687.","The maid's tragedy altered with some other pieces / by Edmund Waller, Esq. ; not before printed in the several editions of his poems."
A45650,1699,0,2,"Harris, Joseph, ca. 1650-ca. 1715.",Love's a lottery and a woman the prize with a new masque call'd Love and riches reconcil'd : as it was acted by His Majesties servants at the theatre in Lincolns-Inn-Fields.
A60971,1692,0,2,"Southerne, Thomas, 1660-1746.","The wives excuse, or, Cuckolds make themselves a comedy, as it is acted at the Theatre-Royal by Their Majesties servants / written by Tho. Southern."
A53639,1661,0,2,"Ovid, 43 B.C.-17 or 18 A.D.","The three books of Publius Ovidius Naso, De arte amandi translated, with historical, poetical, and topographical annotations by Francis Wolferston ..."
A66565,1664,0,2,"Wilson, John, 1626-1696.","The cheats a comedy : written in the year, M.DC. LXII."
A51925,1691,0,2,Young lady.,"Maria to Henric, and Henric to Maria, or, The Queen to the King in Holland, and His Majesty's answer two heroical epistles in imitation of the stile and manner of Ovid / written by a Young lady."
A93121,1651,0,2,"Preti, Girolamo, 1582-1626.","Salmacis, Lyrian & Sylvia, forsaken Lydia, the rape of Helen, a comment thereon, with severall other poems and translations. By Edvvard Sherburne Esquire."
A16663,1635,0,2,"Brathwaite, Richard, 1588?-1673.","The last trumpet: or, a six-fold Christian dialogue Viz, 1 Betweene death, the flesh, and the soule. 2 Between the Divell, the flesh, and the world. ... 6 Betweene the soule and the city of God. Translated from the elegant Latine prose of Richard Brathvvait Esquire, into English verse, by Iohn Vicars."
A85493,1685,0,1,"Brown, Thomas, 1663-1704.","Love given o're: or, A satyr against the pride, lust, and inconstancy, &c. of woman."
A64598,1695,0,1,,"Urania A funeral elegy, on the death of our gracious Queen of ever blessed memory."
A13345,1614,0,1,"Tailor, Robert, fl. 1614.","The hogge hath lost his pearle A comedy. Diuers times publikely acted, by certaine London prentices. By Robert Tailor."
A64266,1697,0,1,"Taylor, Thomas, 1618-1682.","Truth's innocency and simplicity shining through the conversion, Gospel-ministry, labours, epistles of love, testimonies and warnings to professors and profane (with the long and patient sufferings) of that ancient and faithful minister and servant of Jesus Christ, Thomas Taylor, who finish'd his course in the year MDCLXXXI."
A85878,1655,0,1,"Gayton, Edmund, 1606-1666.","VVil: Bagnal's ghost. Or the merry devill of Gadmunton. In his perambulation of the prisons of London. / By E. Gayton, Esq;."
A36896,1700,0,1,"Dunton, John, 1659-1733.","The art of living incognito being a thousand letters on as many uncommon subjects / written by John Dunton during his retreat from the world, and sent to that honourable lady to whom he address'd his conversation in Ireland ; with her answer to each letter."
A36898,1699,0,1,"Dunton, John, 1659-1733.","The Dublin scuffle being a challenge sent by John Dunton, citizen of London, to Patrick Campbel, bookseller in Dublin : together with small skirmishes of bills and advertisements : to which is added the billet doux sent him by a citizens wife in Dublin, tempting him to lewdness, with his answers to her : also some account of his conversation in Ireland, intermixt with particular characters of the most eminent persons he convers'd with in that kingdom ... : in several letters to the spectators of this scuffle, with a poem on the whole encounter."
A69095,1609,0,1,"Abbot, Robert, 1560-1618.","The third part of the Defence of the Reformed Catholike against Doct. Bishops Second part of the Reformation of a Catholike, as the same was first guilefully published vnder that name, conteining only a large and most malicious preface to the reader, and an answer to M. Perkins his aduertisement to Romane Catholicks, &c. Whereunto is added an aduertisement for the time concerning the said Doct. Bishops reproofe, lately published against a little piece of the answer to his epistle to the King, with an answer to some few exceptions taken against the same, by M. T. Higgons latley become a proselyte of the Church of Rome. By R. Abbot Doctor of Diuinitie."
A42695,1700,0,1,"Gibbs, James, d. 1724.","A consolatory poem humbly addressed to Her Royal Highness upon the much lamented death of His Most Illustrious Highness, William, Duke of Glocester / by Dr. Gibbs."
A15366,1603,0,1,"Wilkinson, Edw. (Edward), fl. 1600-1603.","Isahacs [sic] inheritance dew to our high and mightie Prince, Iames the Sixt of Scotland, of England, France and Ireland the First. By E.W."
A15365,1600,0,1,"Wilkinson, Edw. (Edward), fl. 1600-1603.","E.W. his Thameseidos Deuided into three bookes, or cantos."
A74677,1655,0,1,"Heydon, John, b. 1629.","Eugenius Theodidactus. The prophetical trumpeter sounding an allarum to England illustrating the fate of Great Britain, past, present, and to come. Such wonderful things to happen these seven yeers following, as have not been heard of heretofore. A celestial vision. VVith a description of heaven and heavenly things, motives to pacifie Gods threatned wrath: of a bloody, fiery way of the day of judgment, and of saints and angels. / Sung in a most heavenly hymn, to the great comfort of all good Christians, by the Muses most unworthy, John Heydon, gent. philomat."
A67838,1700,0,1,"Yalden, Thomas, 1670-1736.","The temple of fame a poem, to the memory of the most illustrious Prince William Duke of Glocester / by Mr. Yalden."
A10848,1589,0,1,"Robinson, Richard, fl. 1574.","A golden mirrour conteining certaine pithie and figuratiue visions prognosticating good fortune to England and all true English subiectes, with an ouerthrowe to the enemies : whereto be adioyned certaine pretie poemes written on the names of sundrie both noble and worshipfull."
A60336,1645,0,1,"Skippon, Philip, d. 1660.","The Christian centurians observations, advices, and resolutions containing matters divine and morall / collected according to his owne experience by Philip Skippon ..."
A03186,1610,0,1,,"A New ballad intituled, I have fresh cheese and creame to a new tune."
A42524,1678,0,1,"Gaya, Louis de.","The art of war and the way that it is at present practised in France in two parts : wherein the duties and functions of all the officers of horse and foot, artillery and provisions from the general of the army to the private souldier are treated of ... written in French by Louis de Gaya ... ; translated for publick satisfaction and advantage."
A34817,1663,0,1,"Cowley, Abraham, 1618-1667.","Cutter of Coleman-Street a comedy : the scene London, in the year 1658 / written by Abraham Cowley."
A57849,1678,0,1,"Ravenscroft, Edward, 1654?-1707.","The English lawyer a comedy, acted at the Royal Theatre / written by Edvvard Ravenscroft ..."
A51666,1660,0,1,J. W.,My vvife.
A08988,1660,0,1,"M. P. (Martin Parker), d. 1656?","The wandring Jews chronicle: or The old historian his brief declaration made in a mad fashion of each coronation that past in this nation since William's invasion for no great occasion but meer recreation to put off vexation To the tune of, our Prince is welcome out of Spain."
A06824,1624,0,1,"Mansfeld, Ernst, graf von, 1585-1626.",Count Mansfields directions of vvarre Giuen to all his officers and souldiers in generall.
A51115,1672,0,1,"Ravenscroft, Edward, 1654?-1707.",The citizen turn'd gentleman a comedy acted at the Dvke's theatre / by Edw. Ravenscroft.
A55165,1681,0,1,Philopatris.,"The plot in a dream, or, The discoverer in masquerade in a succinct discourse and narrative of the late and present designs of the papists against the King and government : illustrated with copper plates / by Philopatris."
A96700,1660,0,1,"Winstanley, William, 1628?-1698.","England's vvorthies. Select lives of the most eminent persons from Constantine the Great, to the death of Oliver Cromwel late Protector. / By William Winstanley, Gent."
A11264,1607,0,1,W. S.,The puritaine or The vviddovv of VVatling-streete Acted by the Children of Paules. Written by W.S.
A27320,1682,0,1,"Behn, Aphra, 1640-1689.","The Roundheads, or, The good old cause a comedy as it is acted at His Royal Highness the Dukes Theatre / by Mrs. A. Behn."
B06872,1666,0,1,"Law, Thomas, bellman.","Thomas Law bell-man. His Christmass greeting to his masters of St. Giles Cripplegate, within the Freedom, presenteth his love and humble endeavours, as followeth."
A96148,1661,0,1,"Webster, John, 1580?-1625?","A cure for a cuckold A pleasant comedy, as it hath been several times acted with great applause. Written by John VVebster and VVilliam Rowley. Placere cupio."
A55903,1700,0,1,"Prior, Matthew, 1664-1721.",Carmen sæculare for the year 1700 to the King.
A07976,1638,0,1,"Nabbes, Thomas, 1605?-1645?","The springs glorie Vindicating love by temperance against the tenent, sine cerere & Baccho friget Venus. Moralized in a maske. With other poems, epigrams, elegies, and epithalamiums of the authors Thomas Nabbes."
A04406,1630,0,1,,"[Jest, o]r, A Pretty iest of a bride and a bridegroome where the bridegroo[m] wa[s] most neately deceiued of his sweet- heart by a seruingman : to the tune of, Better late thriue then neuer."
A08283,1584,0,1,"Norden, John, 1548-1625?","A pensiue mans practise Very profitable for all personnes, wherein are conteyned verie deuout and necessary prayers for sundry godlie purposes. VVith requisite perswasions before euery prayer. VVritten by Iohn Norden."
A70401,1697,0,1,"Killigrew, Henry, 1613-1700.",A court of judicature in imitation of Libanius. With new epigrams. By the hand that translated Martial.
A61237,1691,0,1,"Staggins, Nicholas, 1650?-1700.","A song for the Kings birth day Being the fourth of November. Composed by Dr. Nicholas Staggins, Master of His Maiesties musick."
A62856,1679,0,1,"Oldham, John, 1653-1683.","Tom tell-troth, or, A dialogue between the Devil and the Pope about carrying on the plot"
A01744,1631,0,1,"Gill, Alexander, 1597-1642.","The new starre of the north, shining vpon the victorious King of Suueden"
A53199,1696,0,1,"Matteis, Nicola, fl. 1672-1699.","An Ode on St. Cecila's Day perform'd on the 23rd of November, 1696 / set to music by Mr. Nicola Matteis."
